timestamp,runtime_name,provider_id,device_id,signal_id,value,value_type,quality
2026-07-24T08:11:59.611Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T08:13:42.144Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T08:21:29.739Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T08:27:34.825Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T09:15:36.726Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T10:04:24.538Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T10:55:43.368Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T11:59:56.733Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T12:21:54.119Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T12:41:01.626Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T12:42:19.025Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T12:45:13.175Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T12:55:51.884Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T13:39:27.047Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T00:13:12.509Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T07:43:32.366Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T07:46:34.881Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T17:39:23.857Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T19:05:32.685Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T20:53:14.342Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-25T22:15:33.139Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-26T02:09:31.714Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-26T03:02:22.551Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-26T07:56:34.567Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-26T09:48:21.26Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T13:22:21.578Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T18:05:56.05Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T18:38:24.053Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T20:21:27.972Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T22:10:54.815Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T22:24:50.009Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-27T23:49:41.206Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T00:14:59.266Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T00:16:46.788Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T00:37:52.097Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T00:55:47.338Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T01:01:37.421Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T01:06:54.992Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T01:45:43.046Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T02:18:20.991Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T02:32:33.702Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T02:54:49.021Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T03:45:14.974Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T04:05:30.265Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T04:58:41.019Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T05:19:13.808Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T05:34:39.047Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T06:05:16.985Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T06:41:30.232Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T07:33:58.49Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T08:41:36.947Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T09:07:57.359Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T09:43:08.05Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T10:04:10.847Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T10:18:21.043Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T11:14:04.334Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T13:01:58.566Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T13:05:26.111Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T13:11:36.195Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T14:45:05.029Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T16:59:34.663Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T18:08:45.61Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
