Wavelength 1,Absolute Irradiance 1,Wavelength 2,Absolute Irradiance 2,Wavelength 3,Absolute Irradiance 3
522.667,1.27,522.667,1.28,522.667,1.42
522.907,1.3,522.907,1.31,522.907,1.44
523.148,1.3,523.148,1.3,523.148,1.44
523.389,1.29,523.389,1.29,523.389,1.42
523.629,1.28,523.629,1.29,523.629,1.41
523.87,1.26,523.87,1.29,523.87,1.39
524.11,1.25,524.11,1.25,524.11,1.35
524.351,1.26,524.351,1.26,524.351,1.36
524.591,1.24,524.591,1.26,524.591,1.35
524.832,1.24,524.832,1.25,524.832,1.33
525.072,1.23,525.072,1.23,525.072,1.34
525.313,1.25,525.313,1.25,525.313,1.36
525.553,1.23,525.553,1.23,525.553,1.33
525.794,1.22,525.794,1.23,525.794,1.33
526.034,1.22,526.034,1.22,526.034,1.32
526.275,1.23,526.275,1.22,526.275,1.33
526.515,1.25,526.515,1.22,526.515,1.34
526.755,1.23,526.755,1.22,526.755,1.34
526.996,1.24,526.996,1.22,526.996,1.35
527.236,1.23,527.236,1.21,527.236,1.34
527.476,1.21,527.476,1.19,527.476,1.32
527.717,1.19,527.717,1.18,527.717,1.29
527.957,1.19,527.957,1.2,527.957,1.3
528.197,1.18,528.197,1.18,528.197,1.29
528.437,1.19,528.437,1.17,528.437,1.29
528.678,1.19,528.678,1.16,528.678,1.3
528.918,1.16,528.918,1.15,528.918,1.28
529.158,1.16,529.158,1.14,529.158,1.26
529.398,1.17,529.398,1.14,529.398,1.28
529.638,1.13,529.638,1.12,529.638,1.25
529.878,1.12,529.878,1.11,529.878,1.24
530.119,1.15,530.119,1.14,530.119,1.26
530.359,1.17,530.359,1.16,530.359,1.27
530.599,1.21,530.599,1.19,530.599,1.3
530.839,1.25,530.839,1.24,530.839,1.33
531.079,1.27,531.079,1.27,531.079,1.36
531.319,1.36,531.319,1.37,531.319,1.46
531.559,1.43,531.559,1.43,531.559,1.53
531.799,1.53,531.799,1.54,531.799,1.65
532.039,1.64,532.039,1.66,532.039,1.78
532.279,1.79,532.279,1.8,532.279,1.92
532.518,1.91,532.518,1.92,532.518,2.05
532.758,1.98,532.758,2.02,532.758,2.15
532.998,2.03,532.998,2.08,532.998,2.2
533.238,2.11,533.238,2.16,533.238,2.29
533.478,2.18,533.478,2.21,533.478,2.35
533.718,2.26,533.718,2.3,533.718,2.43
533.958,2.26,533.958,2.29,533.958,2.43
534.197,2.31,534.197,2.34,534.197,2.49
534.437,2.31,534.437,2.35,534.437,2.48
534.677,2.3,534.677,2.35,534.677,2.48
534.917,2.36,534.917,2.41,534.917,2.55
535.156,2.43,535.156,2.5,535.156,2.64
535.396,2.54,535.396,2.56,535.396,2.73
535.636,2.74,535.636,2.77,535.636,2.95
535.875,2.95,535.875,2.99,535.875,3.18
536.115,3.27,536.115,3.29,536.115,3.52
536.355,3.58,536.355,3.6,536.355,3.86
536.594,4.03,536.594,4.04,536.594,4.37
536.834,4.44,536.834,4.45,536.834,4.77
537.073,4.87,537.073,4.88,537.073,5.24
537.313,5.45,537.313,5.42,537.313,5.82
537.552,6.04,537.552,6.01,537.552,6.44
537.792,6.68,537.792,6.62,537.792,7.09
538.031,7.31,538.031,7.28,538.031,7.78
538.271,8.22,538.271,8.17,538.271,8.72
538.51,9.23,538.51,9.14,538.51,9.75
538.75,10.49,538.75,10.41,538.75,11.11
538.989,11.66,538.989,11.58,538.989,12.35
539.228,13.31,539.228,13.22,539.228,14.07
539.468,15.43,539.468,15.35,539.468,16.33
539.707,17.85,539.707,17.79,539.707,18.9
539.947,20.93,539.947,20.85,539.947,22.16
540.186,24.15,540.186,24.01,540.186,25.55
540.425,27.99,540.425,27.84,540.425,29.6
540.664,31.66,540.664,31.51,540.664,33.5
540.904,34.63,540.904,34.42,540.904,36.62
541.143,37.46,541.143,37.22,541.143,39.64
541.382,40.98,541.382,40.68,541.382,43.39
541.621,43.55,541.621,43.23,541.621,46.11
541.861,46.02,541.861,45.65,541.861,48.68
542.1,47.84,542.1,47.42,542.1,50.61
542.339,49,542.339,48.49,542.339,51.81
542.578,49.63,542.578,49.16,542.578,52.5
542.817,50.7,542.817,50.23,542.817,53.63
543.056,50.31,543.056,49.76,543.056,53.22
543.295,49.74,543.295,49.19,543.295,52.62
543.534,49.7,543.534,49.2,543.534,52.6
543.773,49.49,543.773,48.95,543.773,52.35
544.012,50.74,544.012,50.2,544.012,53.68
544.251,52.32,544.251,51.73,544.251,55.31
544.49,55.14,544.49,54.59,544.49,58.33
544.729,56.51,544.729,56.01,544.729,59.91
544.968,58.04,544.968,57.58,544.968,61.59
545.207,59.26,545.207,58.75,545.207,62.88
545.446,59.15,545.446,58.67,545.446,62.81
545.685,58.79,545.685,58.41,545.685,62.51
545.924,58.3,545.924,57.88,545.924,61.96
546.163,57.42,546.163,57.04,546.163,61.05
546.401,56.13,546.401,55.81,546.401,59.72
546.64,53.11,546.64,52.87,546.64,56.5
546.879,49.23,546.879,49.06,546.879,52.46
547.118,45.41,547.118,45.26,547.118,48.44
547.357,40.53,547.357,40.39,547.357,43.16
547.595,36.55,547.595,36.43,547.595,38.92
547.834,33.62,547.834,33.5,547.834,35.77
548.073,31.16,548.073,31.04,548.073,33.15
548.311,29.03,548.311,28.89,548.311,30.87
548.55,27.06,548.55,26.97,548.55,28.82
548.789,25.14,548.789,25.04,548.789,26.8
549.027,23.52,549.027,23.45,549.027,25.05
549.266,21.7,549.266,21.61,549.266,23.12
549.504,20.39,549.504,20.29,549.504,21.69
549.743,19.3,549.743,19.21,549.743,20.52
549.982,18.16,549.982,18.05,549.982,19.28
550.22,17.27,550.22,17.16,550.22,18.33
550.459,16.26,550.459,16.19,550.459,17.29
550.697,15.18,550.697,15.15,550.697,16.14
550.936,14.47,550.936,14.45,550.936,15.38
551.174,13.65,551.174,13.62,551.174,14.5
551.412,12.98,551.412,12.95,551.412,13.78
551.651,12.2,551.651,12.18,551.651,12.97
551.889,11.5,551.889,11.49,551.889,12.24
552.128,10.82,552.128,10.8,552.128,11.53
552.366,10.32,552.366,10.3,552.366,10.98
552.604,9.69,552.604,9.67,552.604,10.32
552.843,9.1,552.843,9.09,552.843,9.69
553.081,8.58,553.081,8.55,553.081,9.13
553.319,7.96,553.319,7.92,553.319,8.47
553.558,7.38,553.558,7.34,553.558,7.85
553.796,6.8,553.796,6.76,553.796,7.23
554.034,6.3,554.034,6.26,554.034,6.7
554.272,5.77,554.272,5.72,554.272,6.15
554.51,5.34,554.51,5.29,554.51,5.69
554.749,4.89,554.749,4.84,554.749,5.2
554.987,4.44,554.987,4.4,554.987,4.73
555.225,4.09,555.225,4.04,555.225,4.36
555.463,3.79,555.463,3.76,555.463,4.07
555.701,3.51,555.701,3.48,555.701,3.78
555.939,3.21,555.939,3.18,555.939,3.46
556.177,2.93,556.177,2.89,556.177,3.16
556.415,2.79,556.415,2.75,556.415,3.02
556.653,2.59,556.653,2.55,556.653,2.8
556.891,2.47,556.891,2.43,556.891,2.67
557.129,2.29,557.129,2.26,557.129,2.46
557.367,2.16,557.367,2.12,557.367,2.32
557.605,2.05,557.605,2.02,557.605,2.22
557.843,1.94,557.843,1.91,557.843,2.1
558.081,1.86,558.081,1.85,558.081,2.02
558.319,1.78,558.319,1.77,558.319,1.94
558.557,1.72,558.557,1.71,558.557,1.87
558.795,1.65,558.795,1.65,558.795,1.81
559.032,1.57,559.032,1.6,559.032,1.74
559.27,1.5,559.27,1.54,559.27,1.67
559.508,1.45,559.508,1.48,559.508,1.61
559.746,1.42,559.746,1.46,559.746,1.6
559.984,1.37,559.984,1.4,559.984,1.54
560.221,1.33,560.221,1.36,560.221,1.49
560.459,1.28,560.459,1.3,560.459,1.44
560.697,1.26,560.697,1.27,560.697,1.39
560.934,1.23,560.934,1.23,560.934,1.36
561.172,1.21,561.172,1.23,561.172,1.34
561.41,1.21,561.41,1.21,561.41,1.32
561.647,1.2,561.647,1.2,561.647,1.3
561.885,1.22,561.885,1.21,561.885,1.29
562.123,1.21,562.123,1.2,562.123,1.27
562.36,1.17,562.36,1.17,562.36,1.22
562.598,1.17,562.598,1.18,562.598,1.22
562.835,1.13,562.835,1.15,562.835,1.18
563.073,1.13,563.073,1.14,563.073,1.17
563.31,1.08,563.31,1.1,563.31,1.12
563.548,1.05,563.548,1.07,563.548,1.09
563.785,1.04,563.785,1.04,563.785,1.07
564.023,1,564.023,1.01,564.023,1.03
564.26,0.97,564.26,0.98,564.26,1.01
564.498,0.94,564.498,0.95,564.498,0.99
564.735,0.92,564.735,0.94,564.735,0.98
564.972,0.91,564.972,0.92,564.972,0.96
565.21,0.88,565.21,0.89,565.21,0.93
565.447,0.82,565.447,0.86,565.447,0.9
565.684,0.82,565.684,0.86,565.684,0.91
565.922,0.81,565.922,0.85,565.922,0.92
566.159,0.81,566.159,0.85,566.159,0.91
566.396,0.78,566.396,0.84,566.396,0.9
566.633,0.78,566.633,0.85,566.633,0.9
566.871,0.77,566.871,0.83,566.871,0.87
567.108,0.75,567.108,0.82,567.108,0.84
567.345,0.76,567.345,0.83,567.345,0.85
567.582,0.76,567.582,0.83,567.582,0.85
567.819,0.76,567.819,0.82,567.819,0.86
568.056,0.77,568.056,0.82,568.056,0.87
568.293,0.76,568.293,0.8,568.293,0.84
568.531,0.74,568.531,0.78,568.531,0.81
568.768,0.74,568.768,0.77,568.768,0.8
569.005,0.71,569.005,0.74,569.005,0.78
569.242,0.7,569.242,0.73,569.242,0.78
569.479,0.69,569.479,0.71,569.479,0.79
569.716,0.66,569.716,0.68,569.716,0.76
569.953,0.62,569.953,0.63,569.953,0.75
570.19,0.59,570.19,0.61,570.19,0.73
570.427,0.58,570.427,0.58,570.427,0.7
570.663,0.59,570.663,0.59,570.663,0.7
570.9,0.56,570.9,0.58,570.9,0.69
571.137,0.55,571.137,0.57,571.137,0.67
571.374,0.57,571.374,0.6,571.374,0.68
571.611,0.59,571.611,0.6,571.611,0.69
571.848,0.61,571.848,0.61,571.848,0.68
572.085,0.63,572.085,0.63,572.085,0.7
572.321,0.65,572.321,0.66,572.321,0.71
572.558,0.67,572.558,0.68,572.558,0.72
572.795,0.69,572.795,0.7,572.795,0.74
573.032,0.7,573.032,0.73,573.032,0.76
573.268,0.71,573.268,0.74,573.268,0.77
573.505,0.76,573.505,0.78,573.505,0.81
573.742,0.78,573.742,0.82,573.742,0.87
573.978,0.83,573.978,0.87,573.978,0.91
574.215,0.86,574.215,0.92,574.215,0.95
574.452,0.94,574.452,1.01,574.452,1.04
574.688,1.18,574.688,1.26,574.688,1.31
574.925,1.65,574.925,1.71,574.925,1.81
575.161,2.26,575.161,2.34,575.161,2.45
575.398,2.94,575.398,3,575.398,3.15
575.634,3.62,575.634,3.66,575.634,3.85
575.871,4.2,575.871,4.23,575.871,4.48
576.107,4.55,576.107,4.59,576.107,4.84
576.344,4.93,576.344,4.96,576.344,5.24
576.58,5.17,576.58,5.2,576.58,5.52
576.817,5.73,576.817,5.73,576.817,6.09
577.053,6.25,577.053,6.23,577.053,6.62
577.29,6.74,577.29,6.72,577.29,7.14
577.526,7.09,577.526,7.06,577.526,7.5
577.762,7.17,577.762,7.15,577.762,7.6
577.999,7.27,577.999,7.26,577.999,7.74
578.235,7.25,578.235,7.24,578.235,7.72
578.471,7.44,578.471,7.44,578.471,7.92
578.708,7.74,578.708,7.72,578.708,8.22
578.944,8.14,578.944,8.13,578.944,8.64
579.18,8.56,579.18,8.54,579.18,9.08
579.416,8.74,579.416,8.72,579.416,9.27
579.652,8.8,579.652,8.77,579.652,9.34
579.889,8.64,579.889,8.61,579.889,9.16
580.125,8.46,580.125,8.43,580.125,8.98
580.361,8.53,580.361,8.48,580.361,9.07
580.597,8.49,580.597,8.41,580.597,8.98
580.833,8.72,580.833,8.63,580.833,9.23
581.069,8.85,581.069,8.78,581.069,9.35
581.305,9.02,581.305,8.95,581.305,9.57
581.541,9.16,581.541,9.06,581.541,9.71
581.778,9.44,581.778,9.36,581.778,10.04
582.014,9.63,582.014,9.56,582.014,10.25
582.25,10.13,582.25,10.07,582.25,10.78
582.486,10.42,582.486,10.37,582.486,11.12
582.721,10.8,582.721,10.74,582.721,11.51
582.957,11.06,582.957,11.01,582.957,11.79
583.193,11.44,583.193,11.37,583.193,12.18
583.429,11.57,583.429,11.5,583.429,12.31
583.665,11.58,583.665,11.46,583.665,12.32
583.901,11.74,583.901,11.63,583.901,12.5
584.137,11.65,584.137,11.55,584.137,12.42
584.373,11.49,584.373,11.37,584.373,12.22
584.609,11.32,584.609,11.2,584.609,12.02
584.844,11.26,584.844,11.16,584.844,11.95
585.08,11.18,585.08,11.07,585.08,11.86
585.316,11.56,585.316,11.46,585.316,12.27
585.552,11.85,585.552,11.75,585.552,12.58
585.787,12.48,585.787,12.39,585.787,13.25
586.023,12.83,586.023,12.77,586.023,13.63
586.259,13.31,586.259,13.26,586.259,14.15
586.494,13.57,586.494,13.52,586.494,14.42
586.73,13.76,586.73,13.67,586.73,14.59
586.966,13.98,586.966,13.9,586.966,14.83
587.201,13.91,587.201,13.84,587.201,14.78
587.437,13.89,587.437,13.79,587.437,14.78
587.672,13.61,587.672,13.52,587.672,14.48
587.908,13.32,587.908,13.22,587.908,14.16
588.143,12.47,588.143,12.37,588.143,13.27
588.379,11.66,588.379,11.57,588.379,12.44
588.614,10.77,588.614,10.67,588.614,11.5
588.85,10.03,588.85,9.97,588.85,10.71
589.085,9.4,589.085,9.34,589.085,10.02
589.321,8.91,589.321,8.85,589.321,9.48
589.556,8.47,589.556,8.42,589.556,8.99
589.792,8.2,589.792,8.15,589.792,8.69
590.027,7.99,590.027,7.96,590.027,8.45
590.262,7.81,590.262,7.77,590.262,8.25
590.498,7.82,590.498,7.78,590.498,8.26
590.733,7.92,590.733,7.87,590.733,8.34
590.968,8.14,590.968,8.12,590.968,8.58
591.204,8.6,591.204,8.55,591.204,9.06
591.439,8.98,591.439,8.9,591.439,9.46
591.674,9.51,591.674,9.45,591.674,10.05
591.909,9.97,591.909,9.91,591.909,10.55
592.145,10.32,592.145,10.27,592.145,10.92
592.38,10.59,592.38,10.52,592.38,11.22
592.615,10.73,592.615,10.62,592.615,11.37
592.85,10.74,592.85,10.63,592.85,11.37
593.085,10.79,593.085,10.65,593.085,11.42
593.32,10.5,593.32,10.34,593.32,11.12
593.556,10.06,593.556,9.87,593.556,10.63
593.791,9.46,593.791,9.31,593.791,9.99
594.026,8.79,594.026,8.65,594.026,9.28
594.261,8.16,594.261,8,594.261,8.61
594.496,7.49,594.496,7.36,594.496,7.92
594.731,6.78,594.731,6.63,594.731,7.19
594.966,6.33,594.966,6.17,594.966,6.68
595.201,5.86,595.201,5.71,595.201,6.18
595.436,5.5,595.436,5.38,595.436,5.83
595.671,5.15,595.671,5.06,595.671,5.46
595.906,4.9,595.906,4.84,595.906,5.2
596.14,4.77,596.14,4.72,596.14,5.05
596.375,4.65,596.375,4.59,596.375,4.92
596.61,4.58,596.61,4.53,596.61,4.88
596.845,4.6,596.845,4.56,596.845,4.9
597.08,4.76,597.08,4.71,597.08,5.08
597.315,4.9,597.315,4.88,597.315,5.26
597.549,5.12,597.549,5.11,597.549,5.52
597.784,5.47,597.784,5.47,597.784,5.89
598.019,5.81,598.019,5.82,598.019,6.24
598.254,6.22,598.254,6.21,598.254,6.66
598.488,6.47,598.488,6.47,598.488,6.94
598.723,6.72,598.723,6.73,598.723,7.22
598.958,6.9,598.958,6.9,598.958,7.42
599.192,7.06,599.192,7.06,599.192,7.58
599.427,6.99,599.427,6.99,599.427,7.53
599.662,6.97,599.662,6.95,599.662,7.5
599.896,6.77,599.896,6.74,599.896,7.24
600.131,6.51,600.131,6.48,600.131,6.96
600.365,6.23,600.365,6.19,600.365,6.66
600.6,5.75,600.6,5.68,600.6,6.14
600.834,5.35,600.834,5.3,600.834,5.74
601.069,4.96,601.069,4.94,601.069,5.33
601.303,4.5,601.303,4.5,601.303,4.85
601.538,4.2,601.538,4.19,601.538,4.52
601.772,3.87,601.772,3.88,601.772,4.17
602.007,3.67,602.007,3.67,602.007,3.94
602.241,3.4,602.241,3.42,602.241,3.65
602.476,3.26,602.476,3.25,602.476,3.49
602.71,3.15,602.71,3.12,602.71,3.35
602.944,3.05,602.944,3.04,602.944,3.28
603.179,2.98,603.179,2.99,603.179,3.22
603.413,3,603.413,3.02,603.413,3.23
603.647,3.03,603.647,3.03,603.647,3.25
603.882,3.08,603.882,3.08,603.882,3.29
604.116,3.13,604.116,3.13,604.116,3.36
604.35,3.2,604.35,3.18,604.35,3.42
604.584,3.29,604.584,3.27,604.584,3.5
604.818,3.39,604.818,3.36,604.818,3.59
605.053,3.48,605.053,3.45,605.053,3.7
605.287,3.66,605.287,3.69,605.287,3.94
605.521,3.78,605.521,3.79,605.521,4.04
605.755,3.98,605.755,3.98,605.755,4.23
605.989,4.17,605.989,4.15,605.989,4.44
606.223,4.43,606.223,4.44,606.223,4.75
606.457,4.72,606.457,4.7,606.457,5.06
606.691,5.08,606.691,5.06,606.691,5.45
606.925,5.45,606.925,5.43,606.925,5.84
607.159,5.98,607.159,5.98,607.159,6.41
607.393,6.6,607.393,6.62,607.393,7.11
607.627,7.33,607.627,7.35,607.627,7.9
607.861,8.36,607.861,8.33,607.861,8.92
608.095,9.65,608.095,9.62,608.095,10.27
608.329,11.58,608.329,11.51,608.329,12.35
608.563,14.31,608.563,14.2,608.563,15.23
608.797,18.16,608.797,17.98,608.797,19.27
609.031,24.08,609.031,23.81,609.031,25.5
609.265,32.15,609.265,31.79,609.265,34
609.499,41.38,609.499,40.89,609.499,43.72
609.732,50.67,609.732,50.13,609.732,53.62
609.966,61.08,609.966,60.45,609.966,64.68
610.2,68.33,610.2,67.69,610.2,72.37
610.434,76.72,610.434,76.04,610.434,81.38
610.667,81.12,610.667,80.43,610.667,86.04
610.901,86.61,610.901,85.88,610.901,91.83
611.135,90.42,611.135,89.69,611.135,95.85
611.369,90.05,611.369,89.4,611.369,95.54
611.602,89.8,611.602,89.22,611.602,95.33
611.836,85.79,611.836,85.28,611.836,91.16
612.069,80.18,612.069,79.78,612.069,85.33
612.303,72.77,612.303,72.41,612.303,77.44
612.537,66.02,612.537,65.69,612.537,70.21
612.77,59.58,612.77,59.25,612.77,63.34
613.004,54.19,613.004,53.9,613.004,57.54
613.237,49.85,613.237,49.57,613.237,52.94
613.471,46.12,613.471,45.88,613.471,49.02
613.704,42.44,613.704,42.26,613.704,45.16
613.938,38.86,613.938,38.65,613.938,41.3
614.171,35.72,614.171,35.54,614.171,37.98
614.405,32.9,614.405,32.73,614.405,34.98
614.638,30.45,614.638,30.27,614.638,32.3
614.871,28.12,614.871,27.98,614.871,29.86
615.105,25.76,615.105,25.67,615.105,27.4
615.338,23.68,615.338,23.61,615.338,25.18
615.572,21.68,615.572,21.64,615.572,23.11
615.805,19.46,615.805,19.46,615.805,20.78
616.038,17.7,616.038,17.7,616.038,18.91
616.271,16.21,616.271,16.19,616.271,17.33
616.505,14.87,616.505,14.9,616.505,15.93
616.738,13.77,616.738,13.81,616.738,14.74
616.971,12.72,616.971,12.77,616.971,13.61
617.204,11.73,617.204,11.77,617.204,12.58
617.438,11.07,617.438,11.07,617.438,11.83
617.671,10.51,617.671,10.51,617.671,11.23
617.904,10.08,617.904,10.08,617.904,10.77
618.137,9.73,618.137,9.7,618.137,10.4
618.37,9.65,618.37,9.65,618.37,10.32
618.603,9.49,618.603,9.48,618.603,10.12
618.836,9.53,618.836,9.52,618.836,10.16
619.069,9.56,619.069,9.53,619.069,10.15
619.302,9.64,619.302,9.6,619.302,10.22
619.536,9.68,619.536,9.63,619.536,10.26
619.769,9.86,619.769,9.8,619.769,10.4
620.001,9.89,620.001,9.85,620.001,10.44
620.234,9.99,620.234,9.95,620.234,10.56
620.467,10.09,620.467,10.07,620.467,10.68
620.7,10.13,620.7,10.11,620.7,10.72
620.933,10.01,620.933,9.95,620.933,10.57
621.166,10.16,621.166,10.13,621.166,10.74
621.399,10.19,621.399,10.17,621.399,10.77
621.632,10.06,621.632,10.03,621.632,10.64
621.865,10.19,621.865,10.17,621.865,10.8
622.098,10.17,622.098,10.18,622.098,10.8
622.33,10.07,622.33,10.1,622.33,10.72
622.563,10.09,622.563,10.09,622.563,10.75
622.796,10.15,622.796,10.13,622.796,10.79
623.029,10.16,623.029,10.1,623.029,10.76
623.261,10.23,623.261,10.17,623.261,10.84
623.494,10.18,623.494,10.13,623.494,10.8
623.727,10.36,623.727,10.29,623.727,10.96
623.959,10.3,623.959,10.25,623.959,10.93
624.192,10.3,624.192,10.26,624.192,10.94
624.425,10.32,624.425,10.23,624.425,10.95
624.657,10.39,624.657,10.29,624.657,11.03
624.89,10.18,624.89,10.09,624.89,10.8
625.122,10.2,625.122,10.15,625.122,10.83
625.355,9.98,625.355,9.96,625.355,10.61
625.588,9.86,625.588,9.88,625.588,10.51
625.82,9.8,625.82,9.81,625.82,10.44
626.053,9.63,626.053,9.65,626.053,10.29
626.285,9.57,626.285,9.63,626.285,10.27
626.518,9.41,626.518,9.46,626.518,10.11
626.75,9.2,626.75,9.25,626.75,9.9
626.982,9.06,626.982,9.13,626.982,9.75
627.215,8.84,627.215,8.93,627.215,9.49
627.447,8.77,627.447,8.83,627.447,9.43
627.68,8.72,627.68,8.74,627.68,9.36
627.912,8.55,627.912,8.57,627.912,9.2
628.144,8.74,628.144,8.75,628.144,9.42
628.377,8.91,628.377,8.93,628.377,9.59
628.609,9.23,628.609,9.26,628.609,9.92
628.841,9.73,628.841,9.71,628.841,10.4
629.073,10.43,629.073,10.39,629.073,11.11
629.306,11.21,629.306,11.18,629.306,11.92
629.538,11.92,629.538,11.88,629.538,12.7
629.77,12.62,629.77,12.56,629.77,13.44
630.002,13.26,630.002,13.21,630.002,14.12
630.234,13.46,630.234,13.44,630.234,14.37
630.467,13.6,630.467,13.55,630.467,14.5
630.699,13.57,630.699,13.48,630.699,14.43
630.931,13.27,630.931,13.18,630.931,14.12
631.163,12.75,631.163,12.64,631.163,13.54
631.395,11.8,631.395,11.71,631.395,12.56
631.627,10.97,631.627,10.86,631.627,11.68
631.859,9.71,631.859,9.57,631.859,10.33
632.091,8.51,632.091,8.4,632.091,9.06
632.323,7.3,632.323,7.21,632.323,7.8
632.555,6.25,632.555,6.16,632.555,6.67
632.787,5.42,632.787,5.33,632.787,5.8
633.019,4.69,633.019,4.61,633.019,5.03
633.251,4.05,633.251,4.02,633.251,4.36
633.483,3.58,633.483,3.55,633.483,3.84
633.715,3.16,633.715,3.13,633.715,3.43
633.946,2.86,633.946,2.84,633.946,3.13
634.178,2.6,634.178,2.61,634.178,2.85
634.41,2.4,634.41,2.43,634.41,2.65
634.642,2.28,634.642,2.32,634.642,2.51
634.874,2.15,634.874,2.2,634.874,2.38
635.105,2.04,635.105,2.1,635.105,2.27
635.337,1.97,635.337,2.02,635.337,2.15
635.569,1.9,635.569,1.97,635.569,2.08
635.801,1.82,635.801,1.85,635.801,1.99
636.032,1.76,636.032,1.79,636.032,1.93
636.264,1.7,636.264,1.73,636.264,1.86
636.496,1.66,636.496,1.69,636.496,1.79
636.727,1.62,636.727,1.61,636.727,1.74
636.959,1.59,636.959,1.57,636.959,1.69
637.191,1.56,637.191,1.54,637.191,1.69
637.422,1.53,637.422,1.49,637.422,1.67
637.654,1.48,637.654,1.44,637.654,1.62
637.885,1.48,637.885,1.45,637.885,1.62
638.117,1.45,638.117,1.43,638.117,1.61
638.348,1.41,638.348,1.43,638.348,1.59
638.58,1.41,638.58,1.43,638.58,1.58
638.811,1.4,638.811,1.42,638.811,1.57
639.043,1.38,639.043,1.41,639.043,1.56
639.274,1.37,639.274,1.42,639.274,1.53
639.506,1.34,639.506,1.38,639.506,1.5
639.737,1.35,639.737,1.38,639.737,1.5
639.968,1.36,639.968,1.39,639.968,1.45
640.2,1.33,640.2,1.34,640.2,1.43
640.431,1.34,640.431,1.32,640.431,1.45
640.662,1.35,640.662,1.33,640.662,1.46
640.894,1.37,640.894,1.3,640.894,1.43
641.125,1.36,641.125,1.3,641.125,1.46
641.356,1.33,641.356,1.28,641.356,1.45
641.587,1.35,641.587,1.28,641.587,1.46
641.819,1.37,641.819,1.29,641.819,1.48
642.05,1.39,642.05,1.34,642.05,1.5
642.281,1.39,642.281,1.34,642.281,1.5
642.512,1.37,642.512,1.33,642.512,1.5
642.743,1.42,642.743,1.38,642.743,1.54
642.975,1.42,642.975,1.42,642.975,1.54
643.206,1.44,643.206,1.43,643.206,1.59
643.437,1.44,643.437,1.47,643.437,1.59
643.668,1.48,643.668,1.49,643.668,1.61
643.899,1.5,643.899,1.51,643.899,1.63
644.13,1.48,644.13,1.52,644.13,1.6
644.361,1.49,644.361,1.5,644.361,1.63
644.592,1.47,644.592,1.47,644.592,1.6
644.823,1.5,644.823,1.5,644.823,1.62
645.054,1.5,645.054,1.53,645.054,1.62
645.285,1.51,645.285,1.56,645.285,1.63
645.516,1.5,645.516,1.54,645.516,1.61
645.747,1.49,645.747,1.51,645.747,1.56
645.978,1.49,645.978,1.52,645.978,1.58
646.208,1.47,646.208,1.49,646.208,1.56
646.439,1.46,646.439,1.48,646.439,1.53
646.67,1.5,646.67,1.52,646.67,1.57
646.901,1.51,646.901,1.56,646.901,1.56
647.132,1.53,647.132,1.59,647.132,1.59
647.362,1.57,647.362,1.6,647.362,1.65
647.593,1.62,647.593,1.62,647.593,1.71
647.824,1.7,647.824,1.68,647.824,1.78
648.055,1.87,648.055,1.85,648.055,2.01
648.285,2.16,648.285,2.13,648.285,2.28
648.516,2.48,648.516,2.43,648.516,2.63
648.747,2.8,648.747,2.76,648.747,2.97
648.977,3.14,648.977,3.09,648.977,3.33
649.208,3.49,649.208,3.41,649.208,3.71
649.439,3.71,649.439,3.64,649.439,3.98
649.669,3.95,649.669,3.86,649.669,4.24
649.9,4.14,649.9,4.08,649.9,4.44
650.13,4.22,650.13,4.16,650.13,4.53
650.361,4.27,650.361,4.2,650.361,4.58
650.591,4.23,650.591,4.16,650.591,4.53
650.822,4.05,650.822,4.02,650.822,4.37
651.052,3.93,651.052,3.92,651.052,4.22
651.283,3.69,651.283,3.65,651.283,3.97
651.513,3.48,651.513,3.48,651.513,3.76
651.744,3.22,651.744,3.23,651.744,3.47
651.974,3.05,651.974,3.05,651.974,3.24
652.204,2.87,652.204,2.85,652.204,3.04
652.435,2.73,652.435,2.73,652.435,2.91
652.665,2.6,652.665,2.6,652.665,2.75
652.896,2.51,652.896,2.52,652.896,2.65
653.126,2.43,653.126,2.46,653.126,2.59
653.356,2.35,653.356,2.35,653.356,2.51
653.586,2.19,653.586,2.2,653.586,2.36
653.817,2.08,653.817,2.12,653.817,2.21
654.047,1.97,654.047,1.98,654.047,2.09
654.277,1.86,654.277,1.86,654.277,1.99
654.507,1.77,654.507,1.76,654.507,1.91
654.737,1.71,654.737,1.7,654.737,1.84
654.968,1.66,654.968,1.61,654.968,1.76
655.198,1.59,655.198,1.55,655.198,1.7
655.428,1.56,655.428,1.52,655.428,1.69
655.658,1.54,655.658,1.49,655.658,1.63
655.888,1.53,655.888,1.48,655.888,1.61
656.118,1.56,656.118,1.51,656.118,1.64
656.348,1.56,656.348,1.51,656.348,1.67
656.578,1.56,656.578,1.51,656.578,1.67
656.808,1.56,656.808,1.54,656.808,1.7
657.038,1.53,657.038,1.53,657.038,1.67
657.268,1.52,657.268,1.5,657.268,1.67
657.498,1.51,657.498,1.48,657.498,1.66
657.728,1.51,657.728,1.5,657.728,1.68
657.958,1.46,657.958,1.45,657.958,1.6
658.188,1.42,658.188,1.4,658.188,1.55
658.418,1.33,658.418,1.34,658.418,1.49
658.648,1.28,658.648,1.28,658.648,1.43
658.878,1.22,658.878,1.22,658.878,1.36
659.107,1.19,659.107,1.22,659.107,1.33
