Wavelength 1,Absolute Irradiance 1,Wavelength 2,Absolute Irradiance 2,Wavelength 3,Absolute Irradiance 3
525.553,1.94,525.553,1.89,525.553,2.26
525.794,1.93,525.794,1.89,525.794,2.26
526.034,1.92,526.034,1.88,526.034,2.26
526.275,1.91,526.275,1.88,526.275,2.24
526.515,1.92,526.515,1.89,526.515,2.26
526.755,1.92,526.755,1.88,526.755,2.24
526.996,1.92,526.996,1.89,526.996,2.24
527.236,1.9,527.236,1.89,527.236,2.22
527.476,1.89,527.476,1.87,527.476,2.2
527.717,1.87,527.717,1.86,527.717,2.17
527.957,1.87,527.957,1.88,527.957,2.18
528.197,1.86,528.197,1.86,528.197,2.14
528.437,1.86,528.437,1.85,528.437,2.14
528.678,1.86,528.678,1.85,528.678,2.13
528.918,1.86,528.918,1.86,528.918,2.1
529.158,1.84,529.158,1.84,529.158,2.08
529.398,1.85,529.398,1.84,529.398,2.09
529.638,1.81,529.638,1.82,529.638,2.07
529.878,1.79,529.878,1.8,529.878,2.04
530.119,1.81,530.119,1.84,530.119,2.07
530.359,1.83,530.359,1.85,530.359,2.1
530.599,1.87,530.599,1.89,530.599,2.15
530.839,1.93,530.839,1.95,530.839,2.22
531.079,1.97,531.079,1.99,531.079,2.27
531.319,2.12,531.319,2.13,531.319,2.45
531.559,2.21,531.559,2.21,531.559,2.54
531.799,2.36,531.799,2.37,531.799,2.73
532.039,2.54,532.039,2.55,532.039,2.91
532.279,2.74,532.279,2.73,532.279,3.13
532.518,2.91,532.518,2.89,532.518,3.33
532.758,3.06,532.758,3.02,532.758,3.49
532.998,3.15,532.998,3.1,532.998,3.57
533.238,3.26,533.238,3.22,533.238,3.7
533.478,3.35,533.478,3.29,533.478,3.81
533.718,3.47,533.718,3.4,533.718,3.92
533.958,3.44,533.958,3.4,533.958,3.9
534.197,3.51,534.197,3.46,534.197,3.99
534.437,3.51,534.437,3.44,534.437,3.98
534.677,3.51,534.677,3.45,534.677,4.01
534.917,3.61,534.917,3.55,534.917,4.12
535.156,3.72,535.156,3.65,535.156,4.26
535.396,3.84,535.396,3.78,535.396,4.4
535.636,4.14,535.636,4.08,535.636,4.77
535.875,4.49,535.875,4.39,535.875,5.14
536.115,4.95,536.115,4.86,536.115,5.67
536.355,5.41,536.355,5.33,536.355,6.21
536.594,6.09,536.594,5.97,536.594,6.98
536.834,6.69,536.834,6.58,536.834,7.69
537.073,7.35,537.073,7.25,537.073,8.44
537.313,8.18,537.313,8.07,537.313,9.39
537.552,9.04,537.552,8.9,537.552,10.35
537.792,9.98,537.792,9.81,537.792,11.41
538.031,10.95,538.031,10.78,538.031,12.52
538.271,12.27,538.271,12.12,538.271,14.05
538.51,13.71,538.51,13.55,538.51,15.74
538.75,15.62,538.75,15.43,538.75,17.91
538.989,17.38,538.989,17.16,538.989,19.94
539.228,19.87,539.228,19.6,539.228,22.77
539.468,23.02,539.468,22.68,539.468,26.42
539.707,26.64,539.707,26.23,539.707,30.55
539.947,31.22,539.947,30.73,539.947,35.79
540.186,35.97,540.186,35.4,540.186,41.26
540.425,41.69,540.425,41.04,540.425,47.79
540.664,47.18,540.664,46.46,540.664,54.08
540.904,51.56,540.904,50.79,540.904,59.09
541.143,55.84,541.143,54.99,541.143,63.93
541.382,61.05,541.382,60.15,541.382,69.9
541.621,64.87,541.621,63.94,541.621,74.23
541.861,68.49,541.861,67.49,541.861,78.37
542.1,71.16,542.1,70.13,542.1,81.4
542.339,72.84,542.339,71.8,542.339,83.29
542.578,73.83,542.578,72.8,542.578,84.4
542.817,75.44,542.817,74.45,542.817,86.22
543.056,74.82,543.056,73.83,543.056,85.54
543.295,73.94,543.295,72.96,543.295,84.54
543.534,73.94,543.534,72.91,543.534,84.52
543.773,73.52,543.773,72.53,543.773,84.1
544.012,75.44,544.012,74.37,544.012,86.26
544.251,77.73,544.251,76.64,544.251,88.88
544.49,81.92,544.49,80.83,544.49,93.64
544.729,84.09,544.729,82.98,544.729,96.1
544.968,86.41,544.968,85.3,544.968,98.75
545.207,88.19,545.207,87.09,545.207,100.8
545.446,88.06,545.446,86.97,545.446,100.66
545.685,87.65,545.685,86.56,545.685,100.1
545.924,86.91,545.924,85.79,545.924,99.23
546.163,85.69,546.163,84.58,546.163,97.79
546.401,83.83,546.401,82.73,546.401,95.62
546.64,79.33,546.64,78.36,546.64,90.53
546.879,73.63,546.879,72.71,546.879,84.03
547.118,67.98,547.118,67.13,547.118,77.64
547.357,60.66,547.357,59.88,547.357,69.26
547.595,54.73,547.595,53.97,547.595,62.51
547.834,50.38,547.834,49.61,547.834,57.51
548.073,46.72,548.073,45.95,548.073,53.28
548.311,43.49,548.311,42.75,548.311,49.64
548.55,40.57,548.55,39.88,548.55,46.31
548.789,37.68,548.789,37.03,548.789,43.03
549.027,35.27,549.027,34.65,549.027,40.28
549.266,32.51,549.266,31.91,549.266,37.12
549.504,30.51,549.504,29.95,549.504,34.85
549.743,28.92,549.743,28.36,549.743,32.97
549.982,27.15,549.982,26.63,549.982,30.98
550.22,25.8,550.22,25.33,550.22,29.45
550.459,24.29,550.459,23.87,550.459,27.75
550.697,22.66,550.697,22.31,550.697,25.98
550.936,21.62,550.936,21.28,550.936,24.77
551.174,20.4,551.174,20.09,551.174,23.39
551.412,19.35,551.412,19.1,551.412,22.2
551.651,18.19,551.651,17.98,551.651,20.9
551.889,17.17,551.889,16.95,551.889,19.71
552.128,16.15,552.128,15.92,552.128,18.57
552.366,15.37,552.366,15.15,552.366,17.7
552.604,14.45,552.604,14.25,552.604,16.6
552.843,13.56,552.843,13.37,552.843,15.58
553.081,12.77,553.081,12.59,553.081,14.65
553.319,11.86,553.319,11.67,553.319,13.56
553.558,10.96,553.558,10.79,553.558,12.54
553.796,10.08,553.796,9.94,553.796,11.52
554.034,9.37,554.034,9.23,554.034,10.7
554.272,8.58,554.272,8.42,554.272,9.77
554.51,7.95,554.51,7.79,554.51,9.04
554.749,7.29,554.749,7.14,554.749,8.24
554.987,6.64,554.987,6.49,554.987,7.49
555.225,6.11,555.225,5.97,555.225,6.91
555.463,5.7,555.463,5.57,555.463,6.46
555.701,5.28,555.701,5.16,555.701,5.97
555.939,4.83,555.939,4.72,555.939,5.46
556.177,4.43,556.177,4.33,556.177,5
556.415,4.25,556.415,4.11,556.415,4.78
556.653,3.94,556.653,3.8,556.653,4.42
556.891,3.77,556.891,3.64,556.891,4.22
557.129,3.5,557.129,3.4,557.129,3.95
557.367,3.28,557.367,3.19,557.367,3.72
557.605,3.13,557.605,3.08,557.605,3.56
557.843,2.96,557.843,2.93,557.843,3.35
558.081,2.83,558.081,2.82,558.081,3.21
558.319,2.71,558.319,2.69,558.319,3.07
558.557,2.62,558.557,2.62,558.557,2.97
558.795,2.52,558.795,2.52,558.795,2.85
559.032,2.41,559.032,2.44,559.032,2.76
559.27,2.32,559.27,2.34,559.27,2.65
559.508,2.23,559.508,2.25,559.508,2.58
559.746,2.2,559.746,2.22,559.746,2.51
559.984,2.14,559.984,2.14,559.984,2.43
560.221,2.09,560.221,2.07,560.221,2.37
560.459,2.02,560.459,2,560.459,2.3
560.697,1.97,560.697,1.95,560.697,2.26
560.934,1.93,560.934,1.91,560.934,2.22
561.172,1.9,561.172,1.89,561.172,2.18
561.41,1.86,561.41,1.85,561.41,2.15
561.647,1.84,561.647,1.82,561.647,2.12
561.885,1.85,561.885,1.82,561.885,2.13
562.123,1.84,562.123,1.79,562.123,2.08
562.36,1.8,562.36,1.75,562.36,2.03
562.598,1.78,562.598,1.74,562.598,2.03
562.835,1.7,562.835,1.67,562.835,1.94
563.073,1.68,563.073,1.67,563.073,1.92
563.31,1.64,563.31,1.62,563.31,1.86
563.548,1.6,563.548,1.56,563.548,1.81
563.785,1.57,563.785,1.54,563.785,1.78
564.023,1.53,564.023,1.5,564.023,1.73
564.26,1.47,564.26,1.45,564.26,1.67
564.498,1.43,564.498,1.42,564.498,1.63
564.735,1.38,564.735,1.39,564.735,1.59
564.972,1.33,564.972,1.36,564.972,1.57
565.21,1.31,565.21,1.33,565.21,1.52
565.447,1.28,565.447,1.28,565.447,1.48
565.684,1.29,565.684,1.27,565.684,1.47
565.922,1.29,565.922,1.26,565.922,1.45
566.159,1.28,566.159,1.26,566.159,1.44
566.396,1.25,566.396,1.23,566.396,1.42
566.633,1.26,566.633,1.24,566.633,1.43
566.871,1.25,566.871,1.23,566.871,1.43
567.108,1.22,567.108,1.21,567.108,1.4
567.345,1.22,567.345,1.22,567.345,1.41
567.582,1.22,567.582,1.22,567.582,1.39
567.819,1.23,567.819,1.22,567.819,1.4
568.056,1.23,568.056,1.22,568.056,1.39
568.293,1.19,568.293,1.2,568.293,1.37
568.531,1.15,568.531,1.16,568.531,1.34
568.768,1.13,568.768,1.15,568.768,1.34
569.005,1.11,569.005,1.12,569.005,1.3
569.242,1.09,569.242,1.12,569.242,1.27
569.479,1.08,569.479,1.12,569.479,1.26
569.716,1.04,569.716,1.07,569.716,1.21
569.953,1.01,569.953,1.04,569.953,1.18
570.19,0.98,570.19,1.03,570.19,1.16
570.427,0.94,570.427,1,570.427,1.13
570.663,0.93,570.663,1,570.663,1.14
570.9,0.92,570.9,1,570.9,1.14
571.137,0.92,571.137,0.99,571.137,1.13
571.374,0.94,571.374,1,571.374,1.14
571.611,0.95,571.611,1.01,571.611,1.15
571.848,0.94,571.848,1,571.848,1.17
572.085,0.95,572.085,1.01,572.085,1.17
572.321,0.98,572.321,1.03,572.321,1.21
572.558,0.99,572.558,1.05,572.558,1.24
572.795,1.02,572.795,1.08,572.795,1.27
573.032,1.04,573.032,1.11,573.032,1.3
573.268,1.07,573.268,1.12,573.268,1.31
573.505,1.13,573.505,1.17,573.505,1.36
573.742,1.15,573.742,1.21,573.742,1.41
573.978,1.23,573.978,1.29,573.978,1.48
574.215,1.29,574.215,1.36,574.215,1.56
574.452,1.42,574.452,1.49,574.452,1.7
574.688,1.8,574.688,1.85,574.688,2.12
574.925,2.52,574.925,2.54,574.925,2.93
575.161,3.43,575.161,3.41,575.161,3.92
575.398,4.41,575.398,4.36,575.398,5.04
575.634,5.39,575.634,5.33,575.634,6.16
575.871,6.26,575.871,6.19,575.871,7.16
576.107,6.8,576.107,6.69,576.107,7.75
576.344,7.37,576.344,7.24,576.344,8.4
576.58,7.74,576.58,7.6,576.58,8.83
576.817,8.52,576.817,8.38,576.817,9.72
577.053,9.27,577.053,9.1,577.053,10.57
577.29,10.01,577.29,9.83,577.29,11.39
577.526,10.52,577.526,10.33,577.526,11.97
577.762,10.66,577.762,10.49,577.762,12.17
577.999,10.83,577.999,10.68,577.999,12.36
578.235,10.8,578.235,10.63,578.235,12.32
578.471,11.09,578.471,10.92,578.471,12.63
578.708,11.51,578.708,11.36,578.708,13.13
578.944,12.13,578.944,11.96,578.944,13.79
579.18,12.76,579.18,12.57,579.18,14.52
579.416,13.05,579.416,12.84,579.416,14.85
579.652,13.14,579.652,12.92,579.652,14.98
579.889,12.91,579.889,12.69,579.889,14.72
580.125,12.62,580.125,12.41,580.125,14.4
580.361,12.71,580.361,12.49,580.361,14.53
580.597,12.62,580.597,12.39,580.597,14.43
580.833,12.96,580.833,12.73,580.833,14.83
581.069,13.17,581.069,12.92,581.069,15.07
581.305,13.43,581.305,13.21,581.305,15.39
581.541,13.6,581.541,13.39,581.541,15.62
581.778,14.07,581.778,13.83,581.778,16.14
582.014,14.33,582.014,14.09,582.014,16.44
582.25,15.07,582.25,14.84,582.25,17.28
582.486,15.51,582.486,15.28,582.486,17.82
582.721,16.07,582.721,15.84,582.721,18.48
582.957,16.49,582.957,16.25,582.957,18.92
583.193,17.05,583.193,16.79,583.193,19.54
583.429,17.22,583.429,16.96,583.429,19.73
583.665,17.21,583.665,16.94,583.665,19.7
583.901,17.45,583.901,17.17,583.901,19.99
584.137,17.33,584.137,17.02,584.137,19.86
584.373,17.05,584.373,16.76,584.373,19.53
584.609,16.83,584.609,16.54,584.609,19.24
584.844,16.74,584.844,16.46,584.844,19.16
585.08,16.62,585.08,16.31,585.08,19.01
585.316,17.19,585.316,16.89,585.316,19.65
585.552,17.64,585.552,17.34,585.552,20.16
585.787,18.56,585.787,18.26,585.787,21.24
586.023,19.13,586.023,18.83,586.023,21.91
586.259,19.88,586.259,19.59,586.259,22.77
586.494,20.28,586.494,19.98,586.494,23.21
586.73,20.56,586.73,20.29,586.73,23.48
586.966,20.88,586.966,20.63,586.966,23.85
587.201,20.8,587.201,20.55,587.201,23.78
587.437,20.76,587.437,20.52,587.437,23.76
587.672,20.34,587.672,20.11,587.672,23.24
587.908,19.91,587.908,19.67,587.908,22.73
588.143,18.64,588.143,18.4,588.143,21.25
588.379,17.47,588.379,17.23,588.379,19.89
588.614,16.12,588.614,15.89,588.614,18.32
588.85,15.02,588.85,14.8,588.85,17.08
589.085,14.07,589.085,13.86,589.085,15.99
589.321,13.32,589.321,13.09,589.321,15.14
589.556,12.69,589.556,12.43,589.556,14.44
589.792,12.26,589.792,12.02,589.792,13.92
590.027,11.97,590.027,11.71,590.027,13.53
590.262,11.74,590.262,11.47,590.262,13.25
590.498,11.74,590.498,11.47,590.498,13.27
590.733,11.89,590.733,11.61,590.733,13.42
590.968,12.23,590.968,11.95,590.968,13.84
591.204,12.9,591.204,12.62,591.204,14.63
591.439,13.44,591.439,13.16,591.439,15.25
591.674,14.24,591.674,13.94,591.674,16.15
591.909,14.89,591.909,14.63,591.909,16.93
592.145,15.39,592.145,15.15,592.145,17.5
592.38,15.79,592.38,15.53,592.38,17.97
592.615,16,592.615,15.72,592.615,18.21
592.85,15.99,592.85,15.72,592.85,18.23
593.085,16.03,593.085,15.78,593.085,18.31
593.32,15.56,593.32,15.33,593.32,17.82
593.556,14.88,593.556,14.67,593.556,17.02
593.791,13.99,593.791,13.8,593.791,16.02
594.026,12.99,594.026,12.83,594.026,14.88
594.261,12.06,594.261,11.91,594.261,13.82
594.496,11.1,594.496,10.92,594.496,12.67
594.731,10.05,594.731,9.9,594.731,11.47
594.966,9.37,594.966,9.23,594.966,10.69
595.201,8.66,595.201,8.55,595.201,9.91
595.436,8.15,595.436,8.05,595.436,9.3
595.671,7.66,595.671,7.56,595.671,8.69
595.906,7.3,595.906,7.22,595.906,8.27
596.14,7.12,596.14,7.03,596.14,8.06
596.375,6.93,596.375,6.84,596.375,7.86
596.61,6.85,596.61,6.74,596.61,7.77
596.845,6.88,596.845,6.77,596.845,7.81
597.08,7.11,597.08,7.03,597.08,8.12
597.315,7.34,597.315,7.26,597.315,8.39
597.549,7.68,597.549,7.61,597.549,8.79
597.784,8.21,597.784,8.09,597.784,9.39
598.019,8.7,598.019,8.57,598.019,9.97
598.254,9.27,598.254,9.13,598.254,10.66
598.488,9.69,598.488,9.54,598.488,11.1
598.723,10.04,598.723,9.91,598.723,11.51
598.958,10.35,598.958,10.18,598.958,11.83
599.192,10.57,599.192,10.38,599.192,12.08
599.427,10.5,599.427,10.3,599.427,11.98
599.662,10.47,599.662,10.23,599.662,11.92
599.896,10.16,599.896,9.92,599.896,11.57
600.131,9.76,600.131,9.52,600.131,11.13
600.365,9.32,600.365,9.11,600.365,10.63
600.6,8.58,600.6,8.41,600.6,9.81
600.834,8.02,600.834,7.86,600.834,9.16
601.069,7.45,601.069,7.3,601.069,8.52
601.303,6.79,601.303,6.66,601.303,7.8
601.538,6.29,601.538,6.19,601.538,7.26
601.772,5.82,601.772,5.75,601.772,6.71
602.007,5.51,602.007,5.45,602.007,6.36
602.241,5.1,602.241,5.08,602.241,5.9
602.476,4.86,602.476,4.85,602.476,5.6
602.71,4.71,602.71,4.68,602.71,5.39
602.944,4.61,602.944,4.57,602.944,5.26
603.179,4.51,603.179,4.48,603.179,5.17
603.413,4.52,603.413,4.51,603.413,5.19
603.647,4.53,603.647,4.52,603.647,5.2
603.882,4.6,603.882,4.58,603.882,5.27
604.116,4.67,604.116,4.64,604.116,5.36
604.35,4.76,604.35,4.75,604.35,5.46
604.584,4.86,604.584,4.86,604.584,5.58
604.818,4.98,604.818,4.97,604.818,5.74
605.053,5.11,605.053,5.09,605.053,5.9
605.287,5.42,605.287,5.39,605.287,6.27
605.521,5.56,605.521,5.55,605.521,6.45
605.755,5.85,605.755,5.8,605.755,6.74
605.989,6.13,605.989,6.1,605.989,7.07
606.223,6.57,606.223,6.52,606.223,7.57
606.457,6.98,606.457,6.92,606.457,8.05
606.691,7.57,606.691,7.48,606.691,8.7
606.925,8.15,606.925,8.02,606.925,9.35
607.159,8.96,607.159,8.81,607.159,10.3
607.393,9.96,607.393,9.79,607.393,11.4
607.627,11.06,607.627,10.87,607.627,12.67
607.861,12.57,607.861,12.35,607.861,14.41
608.095,14.48,608.095,14.25,608.095,16.6
608.329,17.37,608.329,17.09,608.329,19.89
608.563,21.42,608.563,21.02,608.563,24.45
608.797,27.02,608.797,26.54,608.797,30.94
609.031,35.79,609.031,35.15,609.031,40.97
609.265,47.56,609.265,46.83,609.265,54.53
609.499,61.1,609.499,60.16,609.499,69.95
609.732,74.77,609.732,73.62,609.732,85.39
609.966,90.02,609.966,88.66,609.966,102.67
610.2,100.72,610.2,99.24,610.2,114.83
610.434,113.15,610.434,111.54,610.434,129.02
610.667,119.77,610.667,118.07,610.667,136.46
610.901,127.96,610.901,126.12,610.901,145.79
611.135,133.6,611.135,131.77,611.135,152.37
611.369,133.21,611.369,131.37,611.369,151.82
611.602,132.9,611.602,131.09,611.602,151.42
611.836,127.18,611.836,125.39,611.836,144.75
612.069,119.08,612.069,117.4,612.069,135.53
612.303,108.24,612.303,106.71,612.303,123.28
612.537,98.37,612.537,96.98,612.537,112.23
612.77,88.86,612.77,87.62,612.77,101.48
613.004,80.87,613.004,79.75,613.004,92.34
613.237,74.36,613.237,73.31,613.237,85.03
613.471,68.77,613.471,67.8,613.471,78.66
613.704,63.35,613.704,62.43,613.704,72.41
613.938,58,613.938,57.17,613.938,66.28
614.171,53.3,614.171,52.56,614.171,60.95
614.405,49.12,614.405,48.45,614.405,56.21
614.638,45.39,614.638,44.82,614.638,51.95
614.871,41.94,614.871,41.44,614.871,48.03
615.105,38.4,615.105,37.98,615.105,43.99
615.338,35.29,615.338,34.91,615.338,40.41
615.572,32.33,615.572,32,615.572,37.04
615.805,29.04,615.805,28.78,615.805,33.29
616.038,26.43,616.038,26.21,616.038,30.29
616.271,24.25,616.271,24.03,616.271,27.76
616.505,22.26,616.505,22.08,616.505,25.51
616.738,20.64,616.738,20.43,616.738,23.6
616.971,19.04,616.971,18.85,616.971,21.78
617.204,17.58,617.204,17.39,617.204,20.13
617.438,16.56,617.438,16.37,617.438,18.99
617.671,15.75,617.671,15.55,617.671,18.02
617.904,15.15,617.904,14.94,617.904,17.28
618.137,14.63,618.137,14.39,618.137,16.68
618.37,14.52,618.37,14.3,618.37,16.56
618.603,14.24,618.603,14.04,618.603,16.25
618.836,14.28,618.836,14.06,618.836,16.33
619.069,14.32,619.069,14.07,619.069,16.35
619.302,14.39,619.302,14.19,619.302,16.47
619.536,14.44,619.536,14.25,619.536,16.53
619.769,14.68,619.769,14.5,619.769,16.8
620.001,14.76,620.001,14.54,620.001,16.82
620.234,14.93,620.234,14.72,620.234,17.02
620.467,15.06,620.467,14.83,620.467,17.19
620.7,15.15,620.7,14.9,620.7,17.25
620.933,14.93,620.933,14.7,620.933,17
621.166,15.15,621.166,14.89,621.166,17.24
621.399,15.2,621.399,14.96,621.399,17.31
621.632,14.97,621.632,14.77,621.632,17.08
621.865,15.21,621.865,14.98,621.865,17.31
622.098,15.19,622.098,14.95,622.098,17.31
622.33,15.03,622.33,14.79,622.33,17.12
622.563,15.03,622.563,14.82,622.563,17.16
622.796,15.11,622.796,14.86,622.796,17.22
623.029,15.09,623.029,14.81,623.029,17.16
623.261,15.16,623.261,14.91,623.261,17.28
623.494,15.09,623.494,14.8,623.494,17.18
623.727,15.35,623.727,15.07,623.727,17.48
623.959,15.27,623.959,15.01,623.959,17.4
624.192,15.28,624.192,15,624.192,17.38
624.425,15.25,624.425,14.99,624.425,17.37
624.657,15.36,624.657,15.11,624.657,17.49
624.89,15.06,624.89,14.81,624.89,17.17
625.122,15.08,625.122,14.85,625.122,17.23
625.355,14.75,625.355,14.57,625.355,16.87
625.588,14.6,625.588,14.44,625.588,16.75
625.82,14.54,625.82,14.36,625.82,16.65
626.053,14.33,626.053,14.17,626.053,16.42
626.285,14.28,626.285,14.1,626.285,16.37
626.518,14.06,626.518,13.86,626.518,16.1
626.75,13.78,626.75,13.58,626.75,15.79
626.982,13.59,626.982,13.4,626.982,15.58
627.215,13.26,627.215,13.05,627.215,15.19
627.447,13.17,627.447,12.96,627.447,15.06
627.68,13.12,627.68,12.88,627.68,14.97
627.912,12.93,627.912,12.65,627.912,14.71
628.144,13.23,628.144,12.93,628.144,15.03
628.377,13.48,628.377,13.17,628.377,15.35
628.609,13.92,628.609,13.6,628.609,15.88
628.841,14.62,628.841,14.31,628.841,16.71
629.073,15.62,629.073,15.32,629.073,17.84
629.306,16.73,629.306,16.44,629.306,19.1
629.538,17.78,629.538,17.5,629.538,20.32
629.77,18.84,629.77,18.52,629.77,21.51
630.002,19.77,630.002,19.41,630.002,22.53
630.234,20.07,630.234,19.73,630.234,22.88
630.467,20.23,630.467,19.92,630.467,23.06
630.699,20.15,630.699,19.88,630.699,22.97
630.931,19.69,630.931,19.43,630.931,22.41
631.163,18.93,631.163,18.68,631.163,21.52
631.395,17.54,631.395,17.3,631.395,19.91
631.627,16.33,631.627,16.06,631.627,18.5
631.859,14.47,631.859,14.2,631.859,16.37
632.091,12.75,632.091,12.48,632.091,14.39
632.323,10.96,632.323,10.74,632.323,12.33
632.555,9.4,632.555,9.22,632.555,10.61
632.787,8.15,632.787,8,632.787,9.19
633.019,7.07,633.019,6.92,633.019,7.97
633.251,6.14,633.251,5.99,633.251,6.91
633.483,5.45,633.483,5.3,633.483,6.15
633.715,4.83,633.715,4.7,633.715,5.43
633.946,4.4,633.946,4.27,633.946,4.95
634.178,4.01,634.178,3.91,634.178,4.56
634.41,3.72,634.41,3.65,634.41,4.24
634.642,3.5,634.642,3.45,634.642,3.97
634.874,3.32,634.874,3.27,634.874,3.79
635.105,3.15,635.105,3.09,635.105,3.58
635.337,3.04,635.337,2.98,635.337,3.48
635.569,2.94,635.569,2.89,635.569,3.36
635.801,2.79,635.801,2.75,635.801,3.22
636.032,2.71,636.032,2.67,636.032,3.12
636.264,2.61,636.264,2.54,636.264,3.01
636.496,2.54,636.496,2.47,636.496,2.93
636.727,2.45,636.727,2.4,636.727,2.81
636.959,2.4,636.959,2.33,636.959,2.74
637.191,2.36,637.191,2.27,637.191,2.71
637.422,2.31,637.422,2.22,637.422,2.63
637.654,2.25,637.654,2.17,637.654,2.57
637.885,2.24,637.885,2.16,637.885,2.55
638.117,2.2,638.117,2.12,638.117,2.53
638.348,2.17,638.348,2.08,638.348,2.48
638.58,2.16,638.58,2.09,638.58,2.45
638.811,2.17,638.811,2.11,638.811,2.45
639.043,2.13,639.043,2.1,639.043,2.4
639.274,2.13,639.274,2.07,639.274,2.4
639.506,2.1,639.506,2.05,639.506,2.34
639.737,2.08,639.737,2.05,639.737,2.32
639.968,2.06,639.968,2.04,639.968,2.31
640.2,2.04,640.2,2.01,640.2,2.29
640.431,2.05,640.431,2.02,640.431,2.27
640.662,2.07,640.662,2.05,640.662,2.3
640.894,2.04,640.894,2.05,640.894,2.3
641.125,2.06,641.125,2.06,641.125,2.31
641.356,2.04,641.356,2.02,641.356,2.26
641.587,2.06,641.587,2.03,641.587,2.3
641.819,2.1,641.819,2.07,641.819,2.33
642.05,2.11,642.05,2.1,642.05,2.39
642.281,2.13,642.281,2.12,642.281,2.42
642.512,2.15,642.512,2.12,642.512,2.42
642.743,2.19,642.743,2.15,642.743,2.45
642.975,2.18,642.975,2.15,642.975,2.48
643.206,2.22,643.206,2.17,643.206,2.5
643.437,2.26,643.437,2.2,643.437,2.52
643.668,2.31,643.668,2.22,643.668,2.56
643.899,2.31,643.899,2.25,643.899,2.59
644.13,2.27,644.13,2.22,644.13,2.56
644.361,2.27,644.361,2.26,644.361,2.59
644.592,2.24,644.592,2.2,644.592,2.54
644.823,2.28,644.823,2.22,644.823,2.61
645.054,2.27,645.054,2.23,645.054,2.61
645.285,2.29,645.285,2.25,645.285,2.64
645.516,2.28,645.516,2.24,645.516,2.61
645.747,2.27,645.747,2.23,645.747,2.59
645.978,2.27,645.978,2.24,645.978,2.6
646.208,2.23,646.208,2.21,646.208,2.55
646.439,2.22,646.439,2.18,646.439,2.52
646.67,2.28,646.67,2.2,646.67,2.57
646.901,2.3,646.901,2.21,646.901,2.6
647.132,2.37,647.132,2.28,647.132,2.67
647.362,2.43,647.362,2.33,647.362,2.73
647.593,2.51,647.593,2.39,647.593,2.8
647.824,2.63,647.824,2.51,647.824,2.92
648.055,2.89,648.055,2.79,648.055,3.25
648.285,3.26,648.285,3.15,648.285,3.71
648.516,3.73,648.516,3.6,648.516,4.24
648.747,4.19,648.747,4.09,648.747,4.81
648.977,4.67,648.977,4.59,648.977,5.37
649.208,5.17,649.208,5.12,649.208,5.94
649.439,5.5,649.439,5.45,649.439,6.34
649.669,5.81,649.669,5.79,649.669,6.68
649.9,6.09,649.9,6.05,649.9,7
650.13,6.22,650.13,6.16,650.13,7.15
650.361,6.27,650.361,6.23,650.361,7.24
650.591,6.24,650.591,6.17,650.591,7.18
650.822,6.04,650.822,5.98,650.822,6.93
651.052,5.85,651.052,5.79,651.052,6.73
651.283,5.51,651.283,5.42,651.283,6.3
651.513,5.25,651.513,5.15,651.513,5.98
651.744,4.89,651.744,4.77,651.744,5.55
651.974,4.61,651.974,4.52,651.974,5.21
652.204,4.34,652.204,4.24,652.204,4.91
652.435,4.17,652.435,4.11,652.435,4.71
652.665,3.99,652.665,3.94,652.665,4.48
652.896,3.84,652.896,3.8,652.896,4.3
653.126,3.72,653.126,3.69,653.126,4.16
653.356,3.56,653.356,3.55,653.356,4.03
653.586,3.35,653.586,3.35,653.586,3.79
653.817,3.16,653.817,3.19,653.817,3.61
654.047,2.93,654.047,2.99,654.047,3.4
654.277,2.78,654.277,2.87,654.277,3.27
654.507,2.65,654.507,2.71,654.507,3.13
654.737,2.56,654.737,2.63,654.737,3.01
654.968,2.45,654.968,2.52,654.968,2.9
655.198,2.36,655.198,2.44,655.198,2.83
655.428,2.32,655.428,2.39,655.428,2.78
655.658,2.27,655.658,2.33,655.658,2.71
655.888,2.26,655.888,2.3,655.888,2.67
656.118,2.28,656.118,2.36,656.118,2.7
656.348,2.33,656.348,2.38,656.348,2.74
656.578,2.36,656.578,2.37,656.578,2.72
656.808,2.39,656.808,2.38,656.808,2.73
657.038,2.36,657.038,2.33,657.038,2.67
657.268,2.35,657.268,2.32,657.268,2.69
657.498,2.35,657.498,2.28,657.498,2.64
657.728,2.34,657.728,2.26,657.728,2.65
657.958,2.24,657.958,2.18,657.958,2.55
658.188,2.19,658.188,2.14,658.188,2.49
658.418,2.08,658.418,2.05,658.418,2.35
658.648,2.02,658.648,1.96,658.648,2.27
658.878,1.92,658.878,1.88,658.878,2.14
659.107,1.86,659.107,1.82,659.107,2.09
659.337,1.8,659.337,1.76,659.337,2.01
659.567,1.83,659.567,1.8,659.567,2.06
659.797,1.88,659.797,1.86,659.797,2.12
660.026,1.96,660.026,1.96,660.026,2.23
660.256,2.13,660.256,2.15,660.256,2.42
660.486,2.42,660.486,2.42,660.486,2.74
660.716,2.71,660.716,2.69,660.716,3.09
660.945,3.02,660.945,2.99,660.945,3.48
661.175,3.32,661.175,3.28,661.175,3.82
661.405,3.54,661.405,3.52,661.405,4.1
661.634,3.72,661.634,3.7,661.634,4.33
661.864,3.85,661.864,3.87,661.864,4.53
662.093,3.97,662.093,3.98,662.093,4.65
